EukS_1209_25_dT,-827.36165169481,7066.20618292445,-10190.8946203584,NA,637.091816510926
Test15 (EukS_1209_25dT),3307.8003702894,12426.5249746754,-23374.1955194858,-4306.21649983406,NA
EukS_328_25_dT,2824.0859709581,6317.34510314237,-10492.5431336314,-2543.41117161384,NA
DinoB_25_dT,7912.40690126348,6872.3322983918,-12783.4656267439,-4570.35614379172,NA

